supplier_tax_id,supplier_name,contracts,value_amd,single_source_share_of_value_pct,distinct_buyers,top_buyer_tax_id,top_buyer_name,top_buyer_contracts,top_buyer_value_amd,top_buyer_share_of_value_pct,first_contract,last_contract
06940135,Շահումյանի ԱԱՊԿ ՓԲԸ,14,87171855,96.2,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,87171855,100,2017-02-09,2023-04-25
04408572,Ալաշկերտի ԲԱ ՀՈԱԿ,14,87058545,89.46,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,87058545,100,2017-02-09,2023-04-25
02866213,«ՀԱՓՓԵՐ» ՓԲԸ,14,86804397,0,1,02565518,ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,14,86804397,100,2022-12-19,2026-03-30
02545539,«Հայաստանի սուսերամարտի ֆեդերացիա» հասարակական կազմակերպություն,10,86430300,0,1,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",10,86430300,100,2022-01-24,2026-02-02
03804804,Նորաբացի ԲԱ ՀՈԱԿ,15,85378060,88.95,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,85378060,100,2017-02-09,2023-04-25
02673717,Ավտովարձույթ ՍՊԸ,10,85257000,100,5,02545976,ՀՀ արտաքին գործերի նախարարության պետական արարողակարգի ծառայություն,1,79712000,93.5,2021-06-29,2026-05-31
03805746,Սիսի ԲԱ ՀՈԱԿ,13,84865335,92.43,1,02507171,ՀՀ  առողջապահության  նախարարություն,13,84865335,100,2017-02-09,2023-04-25
04408934,Տանձուտի ԲԱ ՀՈԱԿ,13,84301780,90.46,1,02507171,ՀՀ  առողջապահության  նախարարություն,13,84301780,100,2017-02-09,2023-01-22
03311401,Մրգաշենի ԱԱՊԿ ՊՈԱԿ,15,82611075,89.28,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,82611075,100,2017-02-09,2023-04-25
00487266,ԱՐՎԵՍՏԻ ԲԱՑ ՀԱՐԹԱԿ Հասարակական կազմակերպություն,13,81926600,0,1,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",13,81926600,100,2022-03-28,2026-04-14
09205064,Տաթևի ԱԿ,13,81415330,86.44,1,02507171,ՀՀ  առողջապահության  նախարարություն,13,81415330,100,2017-02-02,2022-09-30
05522154,Քրոմիտ ՍՊԸ,19,81273264,0.14,6,05539526,«Գյումրու բժշկական կենտրոն» ՓԲԸ,7,75510000,92.91,2018-02-12,2026-03-04
04602559,Հուշակերտի ԲԱ ՀՈԱԿ,13,81218375,96.78,1,02507171,ՀՀ  առողջապահության  նախարարություն,13,81218375,100,2017-02-02,2023-04-25
04408702,Մայիսյանի ԲԱ ՀՈԱԿ,14,80401800,88.59,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,80401800,100,2017-02-09,2023-01-22
00143846,<<Պոլիգլոտներ>>ՍՊԸ,27,79503910,0,1,02631263,ՀՀ քննչական կոմիտե,27,79503910,100,2018-12-03,2020-06-21
04724727,Տարոնիկի ԲԱ ՀՈԱԿ,12,78888435,96.8,1,02507171,ՀՀ  առողջապահության  նախարարություն,12,78888435,100,2017-02-09,2023-04-25
02289356,ՄՄԿԱ ՍՊԸ,20,78475510,1.57,6,01533334,ՀՀ ներքին գործերի նախարարություն,13,72284000,92.11,2021-03-31,2026-01-12
02616631,ՓԱՐԻԶ ՀՈԹԵԼ ՍՊԸ,22,78381270,99.06,7,02505983,ՀՀ էկոնոմիկայի նախարարություն,4,72754000,92.82,2016-11-16,2025-02-26
03531268,Ակունքի ԱԱՊԿ ՊՈԱԿ,14,78361060,95.67,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,78361060,100,2017-02-09,2023-04-25
03531827,Զառի ԱԱՊԿ ՊՈԱԿ,13,78342970,87.41,1,02507171,ՀՀ  առողջապահության  նախարարություն,13,78342970,100,2017-02-09,2023-01-22
06605262,Ճոճկանի ԲԱ ՊՓԲԸ,12,77869210,89.63,1,02507171,ՀՀ  առողջապահության  նախարարություն,12,77869210,100,2017-02-09,2023-01-22
02808391,Ալափարսի ԱԱՊԿ ՊՈԱԿ,15,76772865,86.84,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,76772865,100,2017-02-09,2023-04-25
03311873,Նոր-Երզնկայի ԱԱՊԿ ՓԲԸ,14,75976160,89.51,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,75976160,100,2017-02-09,2023-04-25
03311926,Արագյուղի ԱԱՊԿ ՊՈԱԿ,15,75808705,88.85,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,75808705,100,2017-02-09,2023-04-25
03531284,Մայակովսկու ԱԱՊԿ ՊՈԱԿ,15,75275825,88.32,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,75275825,100,2017-02-09,2023-04-25
07404906,Արևհատ և Անի ՍՊԸ,14,74966015,89.51,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,74966015,100,2017-02-09,2023-04-25
03804812,Արբաթի ԲԱ ՀՈԱԿ,14,74957470,88.52,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,74957470,100,2017-02-09,2023-04-25
03304535,Բուժականի ԲԱ ՀՈԱԿ,15,74850695,87.66,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,74850695,100,2017-02-09,2023-04-25
04718166,Կռունկ տպագրատուն  ՍՊԸ,14,74812651,0.27,3,02522157,ՀՀ  պաշտպանության  նախարարություն,10,71678851,95.81,2017-04-20,2025-10-23
02874109,ԱԶՈՒԼ ԱՐՄԵՆԻԱ ՍՊԸ,13,74446272,0,1,02565518,ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,13,74446272,100,2024-05-13,2026-03-09
04708903,Արաքսի ԲԱ ՀՈԱԿ,14,74442455,88.07,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,74442455,100,2017-02-09,2023-12-24
02591137,Յունկտուռա ԸԲԱՊ ՍՊԸ,15,74427055,88.82,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,74427055,100,2017-02-09,2023-04-25
01345823,ՄԵԳԱ ՍԹԱՐ ՍՊԸ,31,74211371,12.44,1,02522157,ՀՀ  պաշտպանության  նախարարություն,31,74211371,100,2024-05-06,2026-05-10
03807131,Խաչփարի ԲԱ ՀՈԱԿ,15,73955885,89.53,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,73955885,100,2017-02-09,2023-04-25
03006183,Ծաղկաձորի բժշկական ամբուլատորիա ՊՓԲԸ,15,73568080,84.76,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,73568080,100,2017-02-09,2023-04-25
04421459,Այգեշատի (ԱՐՄ.) ԲԱ ՀՈԱԿ,13,73537180,90.78,1,02507171,ՀՀ  առողջապահության  նախարարություն,13,73537180,100,2017-02-09,2023-12-11
AM0467768,Արթուր  Մանուկի  Զաքարյան,11,71664106,97.52,1,00061508,ՀՀ հաշվեքննիչ պալատ,11,71664106,100,2017-09-11,2026-01-11
02502548,«Հայաստանի դահուկային սպորտի ֆեդերացիա» հասարակական կազմակերպություն,10,71394600,0,1,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",10,71394600,100,2022-01-23,2026-02-04
02514253,«Հենրիկ Իգիթյանի անվան գեղագիտության ազգային կենտրոն» ՓԲԸ,12,70731700,0.15,2,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",11,70627700,99.85,2020-03-04,2026-03-19
04408806,Այգեվանի ԲԱ ՀՈԱԿ,12,70213160,89.6,1,02507171,ՀՀ  առողջապահության  նախարարություն,12,70213160,100,2017-02-09,2023-01-22
123918132,ЗАО Hannu Pro Vilnius,30,69429266,12.08,2,01540062,«Հայաստանի հանրային Հեռուստաընկերություն» ՓԲԸ,28,69429266,100,2019-08-06,2025-10-15
02292642,ՌԻԳՐՈՒՊ ՍՊԸ,52,69363155,19.68,1,02593108,Երևանի քաղաքապետարան,52,69363155,100,2023-06-27,2026-08-13
03015321,<<Գարուն հյուրանոց>> ՍՊԸ,11,69315900,100,5,02505983,ՀՀ էկոնոմիկայի նախարարություն,6,62880400,90.72,2019-08-06,2025-05-22
03000453,ՀՀ Կոտայքի մարզի Հրազդանի համայնքապետարան,14,69039522,72.54,3,03029935,ՀՀ Կոտայքի մարզպետի աշխատակազմ,6,66588200,96.45,2011-05-12,2021-10-12
09426088,ՀՀ Սյունիքի մարզ Կապան համայնք,13,68481860,0.12,3,09430281,ՀՀ Սյունիքի մարզպետի աշխատակազմ,4,63430138,92.62,2015-04-11,2026-04-26
06908754,Վանաձորի պետական բժշկական քոլեջ,13,68371320,87.61,1,02507171,ՀՀ  առողջապահության  նախարարություն,13,68371320,100,2017-02-09,2023-01-22
02563246,«Լողի հայկական դաշնություն» հասարակական կազմակերպություն,11,67184500,0,1,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",11,67184500,100,2022-01-24,2026-02-02
03022497,ՀՀ Կոտայքի մարզի Չարենցավան համայնք,11,66578385,0,2,03029935,ՀՀ Կոտայքի մարզպետի աշխատակազմ,7,64131800,96.33,2022-04-25,2026-04-26
02263311,ՈՒՐԲԱՆ ԼՈՋԻՍԻՔ ՍԵՐՎԻՍԻՍ ՏԵՐՄԻՆԱԼ ՓԲԸ,12,66374260,56.8,3,02647057,ՀՀ պետական եկամուտների կոմիտե,2,65313000,98.4,2018-11-20,2026-08-06
06948153,Պիրամիդա Կվինտ ՍՊԸ,13,65777168,0,3,06400733,Ստեփանավանի համայնքապետարան,8,62489538,95,2018-01-30,2026-02-04
07806452,Մոսեսգեղի ԱԱՊԿ,15,65290770,84.91,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,65290770,100,2017-02-09,2023-01-22
00471911,«ԳՐՈՎՖ» ՍՊԸ,14,64849349,0,1,02565518,ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,14,64849349,100,2023-01-17,2026-08-18
00151998,ԲԻ ԹՈՒ ԲԻ ՔՈՆԵՔՇՆ ՍՊԸ,30,64197024,4.34,2,01503448,«Երևանի Մխիթար Հերացու անվան պետական բժշկական համալսարան» հիմնադրամ,29,64017024,99.72,2018-06-05,2026-05-11
06102743,Անի-Պեմզայի ԱԿ ՊՈԱԿ,13,64084300,89.35,1,02507171,ՀՀ  առողջապահության  նախարարություն,13,64084300,100,2017-02-09,2023-04-25
01290528,"""ԱՋԱՓՆՅԱԿ"" ԲԺՇԿԱԿԱՆ ԿԵՆՏՐՈՆ ՍՊԸ",10,62428800,99.75,1,02507171,ՀՀ  առողջապահության  նախարարություն,10,62428800,100,2020-03-22,2023-12-11
02922834,ՋԱՓ ՍՊԸ,13,62337300,0,1,01506928,«Երևանի պետական համալսարան» հիմնադրամ,13,62337300,100,2025-04-17,2026-08-12
03804751,Ռանչպարի ԲԱ ՀՈԱԿ,14,62077090,89.81,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,62077090,100,2017-02-09,2023-01-22
03316267,Սոչի Պալաս ՍՊԸ,12,61637700,100,1,02505983,ՀՀ էկոնոմիկայի նախարարություն,12,61637700,100,2020-04-05,2020-12-30
00009839,Ռ.Դ. ՍՈՅՈՒԶԼԻՖՏՄՈՆՏԱԺ  ԲԲԸ-ն  ՅՈՒԳԼԻՖՏ   Դուստր ՍՊԸ,13,60526584,0.31,3,02522157,ՀՀ  պաշտպանության  նախարարություն,4,55566000,91.8,2017-03-20,2025-10-21
01535537,02 շաբաթաթերթ ՓԲԸ ,10,58704000,0,1,01533334,ՀՀ ներքին գործերի նախարարություն,10,58704000,100,2017-04-10,2019-06-12
03002416,«ՀՐԱԶԴԱՆԻ ՍՏՈՄԱՏՈԼՈԳԻԱԿԱՆ ՊՈԼԻԿԼԻՆԻԿԱ» ՓԲԸ,10,57667800,97.67,2,02507171,ՀՀ  առողջապահության  նախարարություն,7,56322800,97.67,2018-03-29,2024-07-31
83105714,Հայկանուշ Սարգսյան Ա.Ձ,11,56665800,100,1,02505983,ՀՀ էկոնոմիկայի նախարարություն,11,56665800,100,2020-06-30,2021-04-29
02914717,«Չարջերսիսթեմ» ՍՊԸ,10,53911950,96.79,3,01533334,ՀՀ ներքին գործերի նախարարություն,5,52000000,96.45,2025-04-16,2026-03-15
02239171,Մեհրաբյան և որդիներ ՍՊԸ,13,53838771,4.24,6,02522157,ՀՀ  պաշտպանության  նախարարություն,7,50793300,94.34,2017-04-07,2022-12-21
01400685,Կոնստանտա Բիլդ ՍՊԸ,13,52325626,97.71,3,00846441,Հայաստանի տարածքային զարգացման հիմնադրամ,8,47376626,90.54,2017-05-16,2026-07-12
03310468,ՀԱԿ-ՄԱԿ ՍՊԸ,12,52260335,100,1,03029935,ՀՀ Կոտայքի մարզպետի աշխատակազմ,12,52260335,100,2023-10-08,2023-10-26
02570086,Գիլի ՍՊԸ,10,52120800,100,1,02507509,ՀՀ վիճակագրական կոմիտե,10,52120800,100,2018-01-29,2019-01-30
01832575,ՋՈԼԻ ՖԵՄԻԼԻ ՍՊԸ,22,51704995,2.02,4,02522157,ՀՀ  պաշտպանության  նախարարություն,5,50660272,97.98,2018-10-04,2026-07-09
04419956,ԱՐՏԱՎԱԶԴ ՊԵՏՐՈՍՅԱՆ ՍՊԸ,25,50880792,99.31,2,04447253,ՀՀ  Արմավիրի մարզպետի աշխատակազմ,24,50530792,99.31,2019-11-18,2024-08-05
01211236,Իգնացիա բժշկական կենտրոն ՍՊԸ,11,50501720,76.8,1,02507171,ՀՀ  առողջապահության  նախարարություն,11,50501720,100,2017-02-09,2020-12-27
04433819,Վահ Գրիգ ՍՊԸ,39,50285674,0.36,5,02593108,Երևանի քաղաքապետարան,33,45946584,91.37,2020-06-28,2026-05-06
03014164,Էմբրիոն ՍՊԸ,13,48392180,97.98,1,02507171,ՀՀ  առողջապահության  նախարարություն,13,48392180,100,2019-04-28,2023-01-22
03023473,<<ՏԻՎԱ>> ՍՊԸ,28,47275310,94.05,2,03029935,ՀՀ Կոտայքի մարզպետի աշխատակազմ,21,44464185,94.05,2023-10-08,2025-11-16
03532718,ՎԱՐՄՕՆ ՌԻԵԼԹԻ ՍՊԸ,23,46731000,0.6,4,02534328,ՀՀ կադաստրի կոմիտե,1,42950000,91.91,2018-05-09,2026-04-06
433397411,Cartor Security Printing,10,46164602,100,1,02507464,«Հայփոստ» ՓԲԸ,10,46164602,100,2024-05-16,2025-12-14
02231188,ՀՀ ԱԱՊ  <Արմէքսպերտիզա> ՍՊԸ,32,44391460,4.23,8,01223338,ՀՀ արդարադատության նախարարության հարկադիր կատարումն ապահովող ծառայություն,19,40395000,91,2017-03-09,2026-01-18
02818077,«ՌԵՔՎԻԵՄ ԻՆՏԵՐՆԵՇՆԼ» ՍՊԸ ,24,43379000,0,1,02593108,Երևանի քաղաքապետարան,24,43379000,100,2019-12-24,2021-01-20
AU0625745,Անի Քարտալյան,1486,42657000,0.05,4,02631263,ՀՀ քննչական կոմիտե,1464,41795000,97.98,2023-01-17,2026-05-31
03024175,Կանանց հզորացման ռեսուրս կենտրոն,11,41985250,0,2,01506515,ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,5,39550000,94.2,2022-01-26,2026-01-25
37500311,ԱՆԴՐԱՆԻԿ ԹԵՅԼՈՐ ԹԵՐԵՆՍԻ,13,41451300,4.71,2,01540062,«Հայաստանի հանրային Հեռուստաընկերություն» ՓԲԸ,12,41434500,99.96,2022-08-22,2026-01-20
09424641,Դղյակ ՍՊԸ,21,41244720,100,1,02505983,ՀՀ էկոնոմիկայի նախարարություն,21,41244720,100,2020-06-28,2021-04-29
05024389,Թերենս ՍՊԸ,13,40536949,4.41,4,05005705,Աշտարակի համայնքապետարան,8,37904999,93.51,2019-08-14,2022-12-05
02666318,Թեսթի Ֆուդ ՍՊԸ,22,38913000,100,1,02505983,ՀՀ էկոնոմիկայի նախարարություն,22,38913000,100,2020-06-15,2021-04-29
00220229,ՅԵ ԷՍ ԹՐԵՅԴ ՍՊԸ,14,37907040,0,3,04401874,«Հայկական ատոմային էլեկտրակայան» ՓԲԸ,12,35405040,93.4,2020-06-02,2023-11-26
00152854,Նաիրի-Ալանիկա ՍՊԸ,19,36669212,0,3,02522157,ՀՀ  պաշտպանության  նախարարություն,14,35590312,97.06,2018-07-25,2026-06-29
02250894,Բժշկուհի Բադանյան ՍՊԸ,13,36369035,85.93,1,02507171,ՀՀ  առողջապահության  նախարարություն,13,36369035,100,2017-02-09,2023-04-25
00208465,Ալֆա-Բետա պլյուս բժշկական ախտորոշիչ կենտրոն ՍՊԸ,26,35938200,95.26,2,02507171,ՀՀ  առողջապահության  նախարարություն,3,34233200,95.26,2021-06-09,2026-07-24
AK0633691,Խաչիկ Հակոբի Զաքարյան,12,35780814,98.65,1,00061508,ՀՀ հաշվեքննիչ պալատ,12,35780814,100,2017-09-11,2026-01-11
05203536,«Գնթունիք» ՍՊԸ,12,35618570,95.51,3,02505983,ՀՀ էկոնոմիկայի նախարարություն,8,34020890,95.51,2020-11-14,2023-01-15
02847013,ՊՐՈՄԵԹԵՅ ՍՊԸ,60,35239000,0.43,2,02578338,ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,59,35089000,99.57,2022-06-16,2026-07-07
04434372,ՄԱԿԱՐՅԱՆ 1 ՍՊԸ,11,34107409,2.21,1,03801428,Մասիսի համայնքապետարան,11,34107409,100,2022-05-16,2023-06-26
00205605,«Ա.Մ.Ջ.-111» ՍՊԸ,70,33133269,100,2,02545976,ՀՀ արտաքին գործերի նախարարության պետական արարողակարգի ծառայություն,60,32089609,96.85,2020-03-04,2023-12-10
04427162,Վետֆարմ ՍՊԸ,10,31798153,95.45,2,02505983,ՀՀ էկոնոմիկայի նախարարություն,1,29000000,91.2,2022-12-11,2026-03-01
00443565,Ա.Կոստանյան և Ընկերներ ՍՊԸ,15,31675110,0,4,01503448,«Երևանի Մխիթար Հերացու անվան պետական բժշկական համալսարան» հիմնադրամ,12,28611510,90.33,2018-01-17,2020-04-09
00849724,ՀԵՆԱԿԵՏ ՓԲԸ,13,31169924,0.53,2,02522157,ՀՀ  պաշտպանության  նախարարություն,12,31005424,99.47,2016-08-19,2019-04-15
00841472,Արկածախնդիր ՍՊԸ,10,30536700,0.57,1,02522157,ՀՀ  պաշտպանության  նախարարություն,10,30536700,100,2016-11-22,2023-06-01
01344908,«ԿՐԻՈԳԵՆԻԿԱ» ՍՊԸ,24,29158762,0.54,2,02522157,ՀՀ  պաշտպանության  նախարարություն,3,29000000,99.46,2024-03-11,2026-07-28
BA1339120,ՖԱ Գոռ Ստեփանյան,11,28251000,100,2,00153247,ՀՀ արտակարգ իրավիճակների նախարարություն,10,26251000,92.92,2019-09-04,2023-11-09
02274309,«ՐԱՅԴԹԵՔ ԷՅ ԷՄ» ՍՊԸ,12,27751895,100,3,01540062,«Հայաստանի հանրային Հեռուստաընկերություն» ՓԲԸ,10,26540000,95.63,2020-01-07,2026-01-04
05101400,International Civil Aviation Organization ICAO,15,27745000,100,1,01204231,Քաղաքացիական ավիացիայի կոմիտե,15,27745000,100,2022-11-29,2026-03-24
03020784,ԻՆՏԵԿ ՍՊԸ,27,27636450,37.51,2,03022497,Չարենցավանի համայնքապետարան,26,25436450,92.04,2020-03-05,2026-07-02
00163591,Ուանգառդ ՍՊԸ,12,27135597,0,1,02565518,ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,12,27135597,100,2024-05-12,2026-03-04
03012065,Կրիստալ Ռեզորթ Աղվերան ՍՊԸ,10,27010000,99.13,2,03029935,ՀՀ Կոտայքի մարզպետի աշխատակազմ,8,26775000,99.13,2017-06-08,2023-12-25
09409013,«Կապանի մշակույթի կենտրոն» ՊՈԱԿ,21,26950900,0,1,09430281,ՀՀ Սյունիքի մարզպետի աշխատակազմ,21,26950900,100,2022-01-09,2024-06-06
00483651,<<ԲԱՄԱ>> ՍՊԸ,60,26541663,0,1,01533334,ՀՀ ներքին գործերի նախարարություն,60,26541663,100,2019-06-19,2020-05-20
03541742,ՄՏԿ ՓԲԸ,11,25627183,7.77,9,04401874,«Հայկական ատոմային էլեկտրակայան» ՓԲԸ,2,23634000,92.22,2024-01-25,2026-04-22
01216144,ՀԱՅԱԷՐՈՆԱՎԻԳԱՑԻԱ ՓԲԸ,14,25238195,94.72,3,01204231,Քաղաքացիական ավիացիայի կոմիտե,10,23583795,93.44,2018-03-20,2026-06-11
00878573,«Զեթարֆեյշընռիթեյլ» ՓԲԸ,91,24999600,100,1,01540062,«Հայաստանի հանրային Հեռուստաընկերություն» ՓԲԸ,91,24999600,100,2019-06-25,2026-08-21
AS0270458,Անի Աթաբեկյան,761,24726000,0,3,02631263,ՀՀ քննչական կոմիտե,749,24265000,98.14,2022-11-20,2026-08-19
05028579,ՀՀ Արագածոտնի մարզ Աշտարակ համայնք,10,24497056,0,2,05031479,ՀՀ Արագածոտնի մարզպետի աշխատակազմ,4,23467475,95.8,2022-09-14,2026-04-26
01023304,«Գնահատման և փորձաքննությունների ազգային կենտրոն»ՍՊԸ,48,24203870,0,3,00243582,Հայաստանի Հանրապետության հակակոռուպցիոն կոմիտե,40,21891870,90.45,2021-12-05,2026-08-23
00190799,«ԼԱՅՎ ԳՐՈՒՊ» ՍՊԸ,47,23977643,94.83,2,00476409,Էկոպարեկային ծառայություն,46,23949643,99.88,2022-09-11,2026-07-31
03526407,«Կոտայք» ՋՕԸ,11,23947000,87.51,1,02522157,ՀՀ  պաշտպանության  նախարարություն,11,23947000,100,2017-05-31,2026-03-16
06946424,Ֆանտաստիկ ՍՊԸ,35,23734598,13.59,10,06901936,«Վանաձորի համայնքապետարանի աշխատակազմ» ՀԿՀ,13,21369505,90.04,2016-06-10,2021-02-01
01281347,«ՕՔԵՅ ՏՈՒՐ» ՍՊԸ,13,23626750,100,1,02647057,ՀՀ պետական եկամուտների կոմիտե,13,23626750,100,2018-10-25,2019-11-13
03503489,«ՎՎՎ ԳՐՈՒՊ» ՍՊԸ,47,23053500,0,1,02505511,Միասնական սոցիալական ծառայություն,47,23053500,100,2025-05-11,2026-06-21
01265153,Արսուր ՍՊԸ,11,22789500,0,2,05300705,Թալինի համայնքապետարան,10,22144500,97.17,2023-02-26,2026-02-08
08622939,Քլին-Քլին ՍՊԸ,10,22498700,0,2,01507079,ՀՀ ազգային անվտանգության ծառայություն,8,21100700,93.79,2020-05-19,2024-02-06
27999091,Ներսես Եփրեմյան Նորիկի,15,22324700,0,1,02593108,Երևանի քաղաքապետարան,15,22324700,100,2019-12-10,2026-02-09
03534575,«Էդնատուռ» ՍՊԸ,18,22222850,9.25,1,02647057,ՀՀ պետական եկամուտների կոմիտե,18,22222850,100,2017-02-13,2018-05-24
04240194,Արարատի համայնքապետարան,13,22178431,0,2,04245019,ՀՀ Արարատի մարզպետի աշխատակազմ,10,21914116,98.81,2022-03-06,2026-05-11
03813072,ՎԷԳԱՍ ՍՊԸ,13,20494348,0,1,03801428,Մասիսի համայնքապետարան,13,20494348,100,2023-01-15,2025-07-14
01068823,«ԹՈԽՈՒՆՑ ՓՐՈՋԵՔԹ» ՍՊԸ,13,19032823,14.17,2,02593108,Երևանի քաղաքապետարան,12,18907823,99.34,2024-07-17,2026-07-28
01352708,ՄԻՇԱՐՏ ԹՐԵՅԴ,10,19002400,6.64,2,00476409,Էկոպարեկային ծառայություն,8,18132400,95.42,2024-09-09,2025-12-07
014423552,Կարեն Հակոբի Թորոսյան,527,18815000,0,2,02631263,ՀՀ քննչական կոմիտե,524,18630000,99.02,2023-03-01,2025-06-17
00927779,ԷՅՍԻ ԷՅՐՓԱՈՒԵՐ ԱՐՄ ՍՊԸ ,15,18472476,100,2,01503448,«Երևանի Մխիթար Հերացու անվան պետական բժշկական համալսարան» հիմնադրամ,14,17502276,94.75,2020-02-24,2026-04-16
00415975,Էրեբունի մաքրություն ՍՊԸ,28,18429200,5.1,19,03001885,Ծաղկաձորի համայնքապետարան,1,17150000,93.06,2016-10-11,2025-05-07
02540716,Յունիպրինտ ՍՊԸ,17,18018995,6.48,6,01503448,«Երևանի Մխիթար Հերացու անվան պետական բժշկական համալսարան» հիմնադրամ,6,17009295,94.4,2017-12-07,2025-02-09
02638632,«ԷՅ-ՍԵՔՅՈՒՐԻԹԻ»  ՓԲԸ,48,17992125,0,1,02505511,Միասնական սոցիալական ծառայություն,48,17992125,100,2023-08-20,2026-06-09
008508582,Մխիթար Ենգիբարյան,13,17835775,0,1,02631263,ՀՀ քննչական կոմիտե,13,17835775,100,2023-11-29,2026-03-09
00888893,ՆԱՐՆԻԿ ՍՊԸ,15,17702442,0,1,02522157,ՀՀ  պաշտպանության  նախարարություն,15,17702442,100,2016-11-29,2018-07-26
006147763,Անի  Հովակիմյան,477,17290000,0,2,02631263,ՀՀ քննչական կոմիտե,472,17080000,98.79,2023-09-17,2025-03-13
00220682,Մեդիկոռ ՍՊԸ,18,16650500,4.26,4,01503448,«Երևանի Մխիթար Հերացու անվան պետական բժշկական համալսարան» հիմնադրամ,15,16074500,96.54,2020-10-14,2026-05-04
01347166,«ԱՎԵՄ ԳՐՈՒՊ» ՍՊԸ,32,16649496,0,1,02505511,Միասնական սոցիալական ծառայություն,32,16649496,100,2024-02-29,2025-11-11
00911617,ԷԼ-ՍԹՐՈՅ ՍՊԸ,35,16575592,0,2,02593108,Երևանի քաղաքապետարան,34,16444000,99.21,2020-04-27,2023-10-01
08917563,ՀՀ Վայոց Ձորի մարզ Ջերմուկ համայնք,17,16218196,4.35,5,08907717,ՀՀ Վայոց ձորի մարզպետի աշխատակազմ,4,15266690,94.13,2014-01-08,2026-04-22
AL0612733,Մարիա Մարկոսյան,566,16110000,0,2,02631263,ՀՀ քննչական կոմիտե,562,15940000,98.94,2024-02-22,2026-08-02
AL0504838,Հայրապետովա Արփինե,461,15620000,0,2,02631263,ՀՀ քննչական կոմիտե,444,15330000,98.14,2024-01-14,2026-02-22
011863057,Գայանե Ղարաքեշիշյան,379,15515000,0,2,02631263,ՀՀ քննչական կոմիտե,369,15025000,96.84,2023-01-16,2026-08-04
00854028,"ՀԱՅԱՍՏԱՆԻ ՀԱՆՐԱՊԵՏՈՒԹՅԱՆ ԿՐԹՈՒԹՅԱՆ, ԳԻՏՈՒԹՅԱՆ, ՄՇԱԿՈՒՅԹԻ ԵՎ ՍՊՈՐՏԻ ՆԱԽԱՐԱՐՈՒԹՅԱՆ «ԵՐԵՎԱՆԻ Ն. ԱՃԵՄՅԱՆԻ ԱՆՎԱՆ ՏԱՐԱԾԱՇՐՋԱՆԱՅԻՆ Հ 2 ՊԵՏԱԿԱՆ ՔՈԼԵՋ» ՊՈԱԿ",12,15201000,0,2,01506515,ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,11,14556000,95.76,2016-08-31,2025-05-29
00138013,Գլոուբ Թրավլ Քլաբ ՍՊԸ,11,14854548,64.58,2,02565518,ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,8,13469154,90.67,2017-03-06,2019-04-11
00477178,ԴԱՎ ՊՐՈԴՈՒԿՏ,19,14579764,0,2,01503448,«Երևանի Մխիթար Հերացու անվան պետական բժշկական համալսարան» հիմնադրամ,17,13923584,95.5,2019-05-06,2022-06-20
003511276,Արուսյակ Հովհաննիսյան,449,13790000,0,2,02631263,ՀՀ քննչական կոմիտե,446,13180000,95.58,2022-09-05,2025-12-24
90010189,Արցախգազ ՓԲԸ,16,13500000,86.67,1,02506634,ՀՀ դատախազություն,16,13500000,100,2013-08-27,2022-01-16
01565181,ԴԻ ՋԻ ԹԻ ՓԻ Սերվիս  ՍՊԸ,15,13494000,0,1,04401874,«Հայկական ատոմային էլեկտրակայան» ՓԲԸ,15,13494000,100,2018-07-18,2026-06-02
